DeviceID	TimeStamp	DeviceType	CurrentStatus
Machine19	2015-04-08 18:55:02.658	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.656	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.666	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.657	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.657	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.666	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.672	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.669	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.67	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.674	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.673	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.68	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.679	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.685	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.679	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.685	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.684	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.692	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.691	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.695	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.696	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.692	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.702	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.703	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.702	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.705	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.693	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.704	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.704	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.705	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.711	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.71	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.715	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.716	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.716	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.716	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.719	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.72	Sensor	Motion does not exists	
Machine159	2015-04-08 18:55:02.759	Sensor	Door is Open	
Machine19	2015-04-08 18:55:02.822	Sensor	Motion exists	
Machine19	2015-04-08 18:55:02.721	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.723	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.72	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.822	Sensor	Motion exists	
Machine19	2015-04-08 18:55:02.831	Sensor	Motion exists	
Machine19	2015-04-08 18:55:02.721	Sensor	Motion does not exists	
Machine19	2015-04-08 18:55:02.719	Sensor	Motion does not exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 18:55:03.751	Sensor	Motion exists	
Machine159	2015-04-08 18:55:03.76	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 18:55:05.82	Sensor	Motion exists	
Machine19	2015-04-08 18:55:05.823	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 18:55:07.829	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.832	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.838	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.84	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.842	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.844	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.843	Sensor	Motion exists	
Machine19	2015-04-08 18:55:07.853	Sensor	Motion exists	
Machine19	2015-04-08 18:55:08.754	Sensor	Motion exists	
Machine19	2015-04-08 18:55:08.756	Sensor	Motion exists	
Machine19	2015-04-08 18:55:10.825	Sensor	Motion exists	
Machine19	2015-04-08 18:55:10.828	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.837	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.839	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.846	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.848	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.85	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.853	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.853	Sensor	Motion exists	
Machine19	2015-04-08 18:55:12.858	Sensor	Motion exists	
Machine19	2015-04-08 18:55:13.76	Sensor	Motion exists	
Machine19	2015-04-08 18:55:13.769	Sensor	Motion exists	
Machine19	2015-04-08 18:55:15.834	Sensor	Motion exists	
Machine19	2015-04-08 18:55:15.835	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.847	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.848	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.852	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.858	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.862	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.863	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.855	Sensor	Motion exists	
Machine19	2015-04-08 18:55:17.867	Sensor	Motion exists	
Machine19	2015-04-08 18:55:18.774	Sensor	Motion exists	
Machine19	2015-04-08 18:55:18.777	Sensor	Motion exists	
Machine19	2015-04-08 18:55:20.843	Sensor	Motion exists	
Machine19	2015-04-08 18:55:20.843	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.853	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.856	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.864	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.867	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.867	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.868	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.872	Sensor	Motion exists	
Machine19	2015-04-08 18:55:22.873	Sensor	Motion exists	
Machine19	2015-04-08 18:55:23.784	Sensor	Motion exists	
Machine19	2015-04-08 18:55:23.788	Sensor	Motion exists	
Machine19	2015-04-08 18:55:25.853	Sensor	Motion exists	
Machine19	2015-04-08 18:55:25.853	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.865	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.866	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.87	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.875	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.877	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.878	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.879	Sensor	Motion exists	
Machine19	2015-04-08 18:55:27.88	Sensor	Motion exists	
Machine19	2015-04-08 18:55:28.795	Sensor	Motion exists	
Machine19	2015-04-08 18:55:28.796	Sensor	Motion exists	
Machine19	2015-04-08 18:55:30.865	Sensor	Motion exists	
Machine19	2015-04-08 18:55:30.866	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.873	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.875	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.879	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.888	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.887	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.887	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.889	Sensor	Motion exists	
Machine19	2015-04-08 18:55:32.888	Sensor	Motion exists	
Machine19	2015-04-08 18:55:33.807	Sensor	Motion exists	
Machine19	2015-04-08 18:55:33.81	Sensor	Motion exists	
Machine19	2015-04-08 18:55:35.873	Sensor	Motion exists	
Machine19	2015-04-08 18:55:35.874	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.884	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.884	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.893	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.889	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.896	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.898	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.898	Sensor	Motion exists	
Machine19	2015-04-08 18:55:37.899	Sensor	Motion exists	
Machine19	2015-04-08 18:55:38.817	Sensor	Motion exists	
Machine19	2015-04-08 18:55:38.818	Sensor	Motion exists	
Machine19	2015-04-08 18:55:40.883	Sensor	Motion exists	
Machine19	2015-04-08 18:55:40.884	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.895	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.895	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.895	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.899	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.903	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.905	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.905	Sensor	Motion exists	
Machine19	2015-04-08 18:55:42.906	Sensor	Motion exists	
Machine19	2015-04-08 18:55:43.825	Sensor	Motion exists	
Machine19	2015-04-08 18:55:43.825	Sensor	Motion exists	
Machine19	2015-04-08 18:55:45.894	Sensor	Motion exists	
Machine19	2015-04-08 18:55:45.894	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.901	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.909	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.91	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.91	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.912	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.912	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.912	Sensor	Motion exists	
Machine19	2015-04-08 18:55:47.913	Sensor	Motion exists	
Machine19	2015-04-08 18:55:48.832	Sensor	Motion exists	
Machine19	2015-04-08 18:55:48.832	Sensor	Motion exists	
Machine19	2015-04-08 18:55:50.903	Sensor	Motion exists	
Machine19	2015-04-08 18:55:50.904	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.916	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.922	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.924	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.926	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.925	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.928	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.928	Sensor	Motion exists	
Machine19	2015-04-08 18:55:52.927	Sensor	Motion exists	
Machine19	2015-04-08 18:55:53.84	Sensor	Motion exists	
Machine19	2015-04-08 18:55:53.84	Sensor	Motion exists	
Machine19	2015-04-08 18:55:55.916	Sensor	Motion exists	
Machine19	2015-04-08 18:55:55.917	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.937	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.94	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.941	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.937	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.942	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.942	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.942	Sensor	Motion exists	
Machine19	2015-04-08 18:55:57.942	Sensor	Motion exists	
Machine19	2015-04-08 18:55:58.854	Sensor	Motion exists	
Machine19	2015-04-08 18:55:58.857	Sensor	Motion exists	
Machine19	2015-04-08 18:56:00.928	Sensor	Motion exists	
Machine19	2015-04-08 18:56:00.929	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.949	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.95	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.956	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.958	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.96	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.959	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.959	Sensor	Motion exists	
Machine19	2015-04-08 18:56:02.958	Sensor	Motion exists	
Machine19	2015-04-08 18:56:03.871	Sensor	Motion exists	
Machine19	2015-04-08 18:56:03.872	Sensor	Motion exists	
Machine19	2015-04-08 18:56:05.939	Sensor	Motion exists	
Machine19	2015-04-08 18:56:05.939	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.962	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.963	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.972	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.973	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.973	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.977	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.983	Sensor	Motion exists	
Machine19	2015-04-08 18:56:07.984	Sensor	Motion exists	
Machine19	2015-04-08 18:56:08.886	Sensor	Motion exists	
Machine19	2015-04-08 18:56:08.886	Sensor	Motion exists	
Machine19	2015-04-08 18:56:10.956	Sensor	Motion exists	
Machine19	2015-04-08 18:56:10.956	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.971	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.987	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.991	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.99	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.99	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.991	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.992	Sensor	Motion exists	
Machine19	2015-04-08 18:56:12.993	Sensor	Motion exists	
Machine19	2015-04-08 18:56:13.9	Sensor	Motion exists	
Machine19	2015-04-08 18:56:13.898	Sensor	Motion exists	
Machine19	2015-04-08 18:56:15.968	Sensor	Motion exists	
Machine19	2015-04-08 18:56:15.968	Sensor	Motion exists	
Machine19	2015-04-08 18:56:17.982	Sensor	Motion exists	
Machine19	2015-04-08 18:56:17.995	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.0	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.003	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.002	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.014	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.001	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.004	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.911	Sensor	Motion exists	
Machine19	2015-04-08 18:56:18.911	Sensor	Motion exists	
Machine19	2015-04-08 18:56:20.98	Sensor	Motion exists	
Machine19	2015-04-08 18:56:20.981	Sensor	Motion exists	
Machine19	2015-04-08 18:56:22.994	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.015	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.018	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.022	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.022	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.024	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.022	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.024	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.925	Sensor	Motion exists	
Machine19	2015-04-08 18:56:23.926	Sensor	Motion exists	
Machine19	2015-04-08 18:56:25.989	Sensor	Motion exists	
Machine19	2015-04-08 18:56:25.989	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.007	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.025	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.028	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.033	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.036	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.032	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.037	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.037	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.939	Sensor	Motion exists	
Machine19	2015-04-08 18:56:28.939	Sensor	Motion exists	
Machine19	2015-04-08 18:56:31.0	Sensor	Motion exists	
Machine19	2015-04-08 18:56:31.0	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.017	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.036	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.042	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.041	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.049	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.049	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.049	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.05	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.952	Sensor	Motion exists	
Machine19	2015-04-08 18:56:33.952	Sensor	Motion exists	
Machine19	2015-04-08 18:56:36.008	Sensor	Motion exists	
Machine19	2015-04-08 18:56:36.009	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.025	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.042	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.053	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.053	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.063	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.064	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.066	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.066	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.965	Sensor	Motion exists	
Machine19	2015-04-08 18:56:38.968	Sensor	Motion exists	
Machine19	2015-04-08 18:56:41.017	Sensor	Motion exists	
Machine19	2015-04-08 18:56:41.018	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.034	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.05	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.061	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.064	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.075	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.075	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.077	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.075	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.975	Sensor	Motion exists	
Machine19	2015-04-08 18:56:43.976	Sensor	Motion exists	
Machine19	2015-04-08 18:56:46.026	Sensor	Motion exists	
Machine19	2015-04-08 18:56:46.027	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.041	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.055	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.078	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.078	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.081	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.084	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.086	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.089	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.983	Sensor	Motion exists	
Machine19	2015-04-08 18:56:48.983	Sensor	Motion exists	
Machine19	2015-04-08 18:56:51.037	Sensor	Motion exists	
Machine19	2015-04-08 18:56:51.037	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.055	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.067	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.088	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.093	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.093	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.097	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.095	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.094	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.999	Sensor	Motion exists	
Machine19	2015-04-08 18:56:53.999	Sensor	Motion exists	
Machine19	2015-04-08 18:56:56.048	Sensor	Motion exists	
Machine19	2015-04-08 18:56:56.048	Sensor	Motion exists	
Machine19	2015-04-08 18:56:58.062	Sensor	Motion exists	
Machine19	2015-04-08 18:56:58.077	Sensor	Motion exists	
